Timestamp,320.003-SB401_R_Tl,320.003-RT502_Tl
30/03/2022 13:00:30,60,"38,48"
30/03/2022 13:00:20,60,"38,48"
30/03/2022 13:00:10,60,"38,48"
30/03/2022 13:00:00,60,"38,47"
30/03/2022 12:59:50,60,"38,47"
30/03/2022 12:59:40,60,"38,46"
30/03/2022 12:59:30,60,"38,47"
30/03/2022 12:59:20,60,"38,46"
30/03/2022 12:59:10,60,"38,45"
30/03/2022 12:59:00,60,"38,45"
30/03/2022 12:58:50,60,"38,45"
30/03/2022 12:58:40,60,"38,45"
30/03/2022 12:58:30,60,"38,44"
30/03/2022 12:58:20,60,"38,44"
30/03/2022 12:58:10,60,"38,43"
30/03/2022 12:58:00,60,"38,43"
30/03/2022 12:57:50,60,"38,43"
30/03/2022 12:57:40,60,"38,42"
30/03/2022 12:57:30,60,"38,42"
30/03/2022 12:57:20,60,"38,42"
30/03/2022 12:57:10,60,"38,42"
30/03/2022 12:57:00,60,"38,41"
30/03/2022 12:56:50,60,"38,41"
30/03/2022 12:56:40,60,"38,4"
30/03/2022 12:56:30,60,"38,4"
30/03/2022 12:56:20,60,"38,4"
30/03/2022 12:56:10,60,"38,4"
30/03/2022 12:56:00,60,"38,39"
30/03/2022 12:55:50,60,"38,39"
30/03/2022 12:55:40,60,"38,38"
30/03/2022 12:55:30,60,"38,38"
30/03/2022 12:55:20,60,"38,38"
30/03/2022 12:55:10,60,"38,37"
30/03/2022 12:55:00,60,"38,37"
30/03/2022 12:54:50,60,"38,37"
30/03/2022 12:54:40,60,"38,37"
30/03/2022 12:54:30,60,"38,36"
30/03/2022 12:54:20,60,"38,36"
30/03/2022 12:54:10,60,"38,36"
30/03/2022 12:54:00,60,"38,35"
30/03/2022 12:53:50,60,"38,35"
30/03/2022 12:53:40,60,"38,34"
30/03/2022 12:53:30,60,"38,34"
30/03/2022 12:53:20,60,"38,34"
30/03/2022 12:53:10,60,"38,34"
30/03/2022 12:53:00,60,"38,33"
30/03/2022 12:52:50,60,"38,33"
30/03/2022 12:52:40,60,"38,33"
30/03/2022 12:52:30,60,"38,33"
30/03/2022 12:52:20,60,"38,33"
30/03/2022 12:52:10,60,"38,32"
30/03/2022 12:52:00,60,"38,32"
30/03/2022 12:51:50,60,"38,32"
30/03/2022 12:51:40,60,"38,31"
30/03/2022 12:51:30,60,"38,32"
30/03/2022 12:51:20,60,"38,31"
30/03/2022 12:51:10,60,"38,31"
30/03/2022 12:51:00,60,"38,3"
30/03/2022 12:50:50,60,"38,31"
30/03/2022 12:50:40,60,"38,3"
30/03/2022 12:50:30,60,"38,3"
30/03/2022 12:50:20,60,"38,3"
30/03/2022 12:50:10,60,"38,3"
